id,est_gender,est_age
12129,male,32
12130,,0
12131,female,34
12132,female,20
12133,,0
12134,female,16
12135,male,19
12136,female,17
12137,female,18
12138,female,7
12139,male,25
12140,female,15
12141,female,16
12142,male,13
12143,female,16
12144,female,13
12145,male,14
12146,female,13
12147,,0
12148,female,18
12149,female,20
12150,male,9
12151,male,13
12152,,0
12153,female,20
12154,male,34
12155,,0
12156,,0
12158,male,47
12159,female,31
12160,female,35
12161,female,30
12162,male,32
12163,male,28
12164,,0
12165,male,39
12166,,0
12167,male,28
12169,female,24
12170,,0
12171,,0
12172,male,45
12173,male,39
12174,male,34
12175,male,29
12177,male,42
12178,female,24
12179,male,33
12180,male,27
12181,,0
12182,,0
12183,male,35
12184,male,50
12185,,0
12186,female,35
12187,male,50
12188,male,33
12189,female,29
12190,female,27
12191,male,33
12192,male,34
12193,,0
12194,female,30
12196,,0
12197,female,40
12198,,0
12199,male,38
12200,male,28
12201,female,23
12204,,0
12205,male,51
12206,male,27
12207,,0
12208,male,32
12209,,0
12210,,0
12211,,0
12212,,0
12214,male,38
12215,female,23
12216,,0
12217,male,47
12218,,0
12219,male,42
12220,,0
12221,,0
12222,female,37
12223,,0
12225,male,23
12226,male,32
12227,female,23
12228,female,28
12229,male,33
12230,male,34
12231,female,32
12232,female,23
12234,female,23
12235,male,30
12236,male,23
12237,male,61
12238,female,44
12239,female,25
12240,female,21
12241,male,25
12244,male,27
12245,female,32
12246,male,57
12247,female,45
12248,,0
12249,female,28
12251,,0
12252,,0
12253,male,27
12254,male,34
12255,,0
12256,,0
12257,female,40
12258,female,30
12259,,0
12260,male,31
12261,female,24
12262,female,33
12263,female,46
12264,male,32
12265,male,31
12267,female,31
12268,female,19
12269,male,65
12270,,0
12271,,0
12272,female,14
12273,female,32
12274,female,44
12275,,0
12276,male,32
12277,female,20
12278,male,41
12279,male,29
12280,female,37
12281,male,62
12282,,0
12283,male,48
12284,,0
12285,male,56
12286,male,52
12287,male,18
12288,male,35
12289,male,33
12290,male,38
12291,female,58
12292,male,55
12293,,0
12294,,0
12295,male,30
12297,female,27
12298,,0
12299,,0
12300,,0
12304,,0
12305,female,26
12306,female,40
12307,male,33
12308,male,35
12309,male,33
12310,male,29
12311,male,39
12312,female,22
12313,female,34
12314,,0
12315,male,32
12316,female,25
12318,female,41
12320,,0
12321,male,42
12322,female,36
12323,male,39
12324,female,41
12325,,0
12326,,0
12327,female,39
12328,female,35
12329,male,39
12330,female,35
12331,,0
12332,,0
12333,,0
12334,male,38
12335,female,33
12336,,0
12337,female,24
12338,,0
12339,female,35
12340,female,25
12341,female,39
12342,male,32
12343,male,46
12344,male,32
12345,female,35
12358,male,18
12359,male,19
12360,male,23
12361,male,24
12362,female,20
12363,female,44
12364,male,30
12365,male,27
12366,female,43
12367,male,19
12368,male,33
12369,female,26
12371,female,45
12372,male,25
12373,female,27
12375,female,29
12376,,0
12378,female,46
12380,male,20
12381,male,41
12382,male,43
12383,female,20
12384,male,35
12386,,0
12387,male,26
12388,male,21
12389,female,38
12390,male,22
12391,female,64
12392,,0
12393,,0
12394,female,39
12395,male,39
12398,male,33
12399,male,29
12401,male,42
12402,female,40
12403,male,40
12404,,0
12406,male,34
12407,female,32
12410,,0
12411,female,24
12412,,0
12413,male,36
12414,female,35
12415,,0
12416,male,37
12417,female,36
12418,male,46
12419,male,30
12420,male,56
12421,male,51
12422,male,29
12423,male,49
12424,male,35
12425,female,31
12426,male,31
12427,male,38
12428,male,26
12429,male,46
12430,male,37
12431,male,42
12432,female,25
12433,male,56
12434,male,33
12435,male,35
12436,male,50
12438,female,33
12439,male,25
12440,female,34
12441,,0
12442,female,41
12443,,0
12444,female,13
12445,male,34
12446,male,30
12447,male,32
12448,female,32
12449,female,29
12450,male,47
12451,male,26
12452,male,59
12453,female,41
12454,male,55
12455,male,44
12456,,0
12458,male,23
12460,female,53
12461,male,50
12462,male,56
12463,,0
12464,,0
12465,male,44
12466,,0
12467,male,62
12468,,0
12469,male,42
12470,female,33
12471,male,39
12472,female,29
12473,male,45
12474,,0
12475,female,29
12476,male,27
12477,male,33
12478,male,34
12479,female,27
12480,male,31
12481,male,43
12482,female,49
12483,male,30
12484,male,33
12485,male,34
12486,male,35
12487,male,32
12488,male,35
12489,female,35
12490,female,24
12491,,0
12492,,0
12493,,0
12494,male,40
12495,male,29
12496,male,33
12497,female,49
12500,male,68
12502,female,21
12503,male,23
12504,,0
12505,male,43
12506,,0
12507,,0
12508,,0
12509,male,39
12510,female,25
12511,male,39
12512,male,20
12513,female,30
12514,male,25
12515,male,23
12516,female,33
12517,male,29
12518,female,23
12520,male,32
12521,female,34
12522,female,22
12523,male,30
12524,female,31
12525,male,33
12526,male,28
12527,male,28
12528,male,52
12529,male,42
12530,female,24
12531,female,47
12532,male,30
12533,female,27
12534,male,42
12535,,0
12536,male,38
12538,male,34
12539,female,23
12541,male,44
12542,,0
12543,,0
12544,female,34
12545,male,33
12546,male,29
12547,male,25
12548,female,40
12549,,0
12550,female,32
12551,male,30
12552,male,30
12553,female,23
12554,male,52
12555,male,26
12557,male,41
12558,,0
12559,male,47
12560,female,32
12561,female,43
12564,male,56
12567,,0
12568,male,41
12569,male,32
12570,male,38
12572,male,37
12573,female,37
12574,,0
12575,male,48
12576,male,50
12577,,0
12578,,0
12579,,0
12580,,0
12581,female,29
12583,male,32
12584,,0
12585,male,20
12586,,0
12587,,0
12588,,0
12589,,0
12590,,0
12591,,0
12592,female,28
12594,,0
12595,female,24
12596,,0
12597,male,36
12598,,0
12599,female,33
12602,male,27
12603,female,27
12604,,0
12605,male,38
12606,female,23
12607,male,59
12608,female,25
12610,male,31
12611,male,31
12612,male,70
12613,female,44
12614,male,45
12615,male,45
12617,male,41
12618,,0
12619,female,38
12621,female,54
12622,female,36
12623,male,59
12624,male,71
12625,,0
12626,,0
12627,female,26
12628,male,31
12629,female,30
12630,female,33
12631,male,35
12633,male,26
12634,female,44
12635,female,31
12636,female,23
12637,male,20
12638,female,32
12639,male,55
12640,,0
12641,,0
12643,male,35
12644,female,29
12646,female,38
12651,female,29
12652,female,19
12654,male,35
12655,male,29
12656,female,36
12660,male,45
12661,,0
12662,male,54
12663,male,53
12664,male,51
12665,male,21
12666,male,53
12667,female,31
12668,male,57
12669,male,50
12670,male,67
12671,female,56
12672,female,46
12673,female,44
12674,male,39
12675,male,37
12676,female,26
12677,female,46
12678,male,32
12680,female,35
12681,male,48
12682,male,54
12683,female,39
12686,male,33
12687,,0
12689,female,27
12692,male,60
12694,male,40
12695,,0
12696,male,70
12697,male,25
12698,male,51
12700,male,44
12701,,0
12704,male,41
12705,female,32
12706,female,20
12707,male,25
12708,,0
12709,male,22
12710,female,16
12711,,0
12712,,0
12713,female,17
12714,female,36
12715,female,49
12716,male,30
12717,female,23
12718,male,23
12719,female,20
12720,female,29
12721,,0
12722,,0
12723,female,38
12724,,0
12726,female,25
12732,female,23
12733,,0
12735,male,37
12736,male,59
12737,,0
12738,,0
12739,,0
12740,,0
12741,,0
12742,,0
12743,male,26
12744,,0
12747,male,17
12749,,0
12750,male,40
12751,female,13
12752,male,30
12753,female,32
12754,female,34
12755,female,30
12756,female,33
12757,,0
12758,female,46
12759,male,44
12760,female,29
12761,,0
12763,male,20
12764,male,23
12765,,0
12766,male,33
12767,female,18
12768,female,24
12769,female,17
12770,female,17
12771,,0
12772,,0
12773,male,37
12774,male,61
12775,male,39
12776,male,50
12777,female,50
12778,female,33
12779,female,35
12780,male,36
12781,male,35
12782,female,34
12783,male,25
12784,male,29
12785,,0
12786,male,29
12787,female,27
12790,female,21
12791,female,42
12792,male,52
12793,,0
12794,,0
12795,male,25
12796,male,32
12797,female,34
12798,male,26
12801,female,12
12805,male,34
12806,male,41
12807,,0
12809,male,36
12810,female,21
12811,female,30
12812,male,44
12813,,0
12814,female,31
12815,,0
12816,male,53
12817,female,33
12818,male,37
12819,female,24
12820,female,31
12821,,0
12822,male,34
12823,male,33
12824,male,31
12825,male,35
12826,male,33
12827,male,41
12828,female,40
12830,male,33
12831,male,33
12832,male,43
12833,male,27
12834,female,31
12835,female,26
12836,female,36
12837,male,34
12838,male,60
12839,,0
12840,,0
12841,,0
12842,female,39
12843,female,18
12844,male,34
12845,male,34
12847,female,43
12849,female,25
12850,,0
12851,male,38
12852,female,23
12853,male,33
12854,male,19
12855,female,15
12856,female,26
12857,female,23
12858,male,39
12859,female,9
12860,female,21
12861,female,21
12862,female,18
12863,female,24
12864,male,17
12865,male,38
12866,male,23
12867,,0
12868,male,41
12869,male,39
12870,,0
12871,male,43
12872,,0
12873,,0
12874,male,30
12875,female,30
12876,female,34
12877,female,38
12878,female,27
12879,male,18
12880,,0
12881,female,32
12883,,0
12884,male,35
12885,male,33
12886,male,33
12887,male,30
12889,male,44
12890,,0
12892,male,36
12893,male,32
12894,female,30
12895,male,59
12896,male,33
12897,female,70
12898,female,33
12899,male,35
12900,female,23
12901,male,33
12902,male,44
12903,male,22
12905,female,18
12906,male,34
12907,female,24
12909,female,23
12911,,0
12912,male,29
12913,male,33
12914,male,62
12915,male,49
12916,,0
12917,male,55
12918,male,33
12919,female,33
12920,male,42
12921,female,40
12922,,0
12923,,0
12924,,0
12925,,0
12926,female,37
12927,,0
12928,,0
12929,,0
12930,,0
12931,,0
12932,,0
12933,female,25
12935,,0
12936,female,25
12937,male,41
12938,female,36
12939,,0
12940,female,10
12941,female,19
12942,,0
12943,,0
12944,,0
12945,male,16
12946,male,37
12947,female,19
12948,,0
12949,,0
12950,,0
12951,,0
12952,female,44
12954,,0
12956,,0
12957,female,37
12958,,0
12959,,0
12961,male,47
12962,male,34
12963,female,28
12964,female,30
12965,male,46
12966,,0
12967,female,54
12968,male,56
12969,male,44
12970,male,38
12971,female,33
12972,male,32
12974,female,37
12975,male,20
12976,female,28
12977,male,24
12978,female,18
12979,female,37
12980,male,29
12981,,0
12982,female,43
12984,,0
12985,female,35
12986,female,24
12987,male,35
12988,female,32
12989,male,33
12990,male,29
12991,female,65
12992,female,44
12993,male,25
12994,male,25
12995,male,55
12996,female,41
12997,female,38
12998,,0
12999,female,51
13001,female,28
13002,female,37
13003,female,54
13004,female,35
13005,female,53
13006,female,39
13007,female,31
13008,female,20
13014,female,30
13015,male,40
13016,male,30
13017,male,42
13018,female,35
13019,male,43
13020,female,45
13021,male,52
13023,female,44
13024,male,58
13025,male,46
13026,female,23
13027,male,44
13028,male,55
13031,male,23
13032,,0
13033,male,43
13034,male,27
13037,,0
13038,,0
13039,,0
13040,male,22
13041,female,25
13043,female,25
13044,,0
13045,,0
13046,male,48
13047,,0
13048,,0
13049,,0
13050,,0
13051,male,45
13053,male,37
13056,female,32
13057,,0
13058,male,58
13059,male,27
13060,male,29
13061,male,58
13065,male,58
13066,male,22
13067,male,52
13068,male,36
13069,male,44
13070,female,30
13071,female,26
13072,male,39
13074,male,45
13075,male,38
13076,male,34
13078,male,44
13079,,0
13080,,0
13081,,0
13082,,0
13083,,0
13084,male,31
13085,male,52
13087,male,28
13088,male,36
13089,female,35
13090,male,48
13091,female,18
13092,male,30
13093,female,45
13094,male,28
13096,male,28
13097,male,28
13098,male,25
13099,male,42
13100,female,30
13101,male,23
13102,,0
13103,female,50
13104,male,31
13105,female,41
13106,male,44
13107,female,33
13108,male,34
13110,female,38
13111,,0
13112,male,17
13113,female,42
13114,male,33
13116,female,37
13117,female,27
13118,male,34
13119,male,18
13120,female,26
13121,,0
13122,male,34
13123,female,13
13125,male,36
13126,male,46
13127,,0
13128,male,35
13129,,0
13130,female,29
13131,,0
13132,male,32
13133,male,30
13134,,0
13135,,0
13136,female,44
13137,female,30
13138,,0
13139,male,31
13140,male,48
13141,,0
13143,,0
13144,,0
13145,male,58
13146,,0
13148,,0
13149,female,69
13150,female,24
13151,female,19
13152,female,13
13153,female,17
13154,male,34
13157,male,48
13159,male,30
13161,male,38
13162,male,51
13163,male,32
13164,female,50
13165,,0
13166,,0
13167,,0
13168,male,18
13169,female,45
13170,male,35
13171,male,33
13172,male,18
13173,female,30
13175,female,8
13176,,0
13177,female,39
13178,male,35
13180,female,20
13182,male,31
13183,female,35
13184,female,29
13185,,0
13186,male,57
13187,male,36
13188,female,21
13189,,0
13192,male,47
13193,,0
13194,,0
13196,female,21
13197,,0
13198,,0
13199,,0
13200,,0
13201,,0
13202,female,22
13203,,0
13204,,0
13205,female,26
13206,male,14
13207,,0
13208,female,24
13209,female,19
13210,male,19
13212,female,21
13213,female,29
13214,female,22
13215,female,21
13216,female,20
13218,male,40
13219,female,25
13220,,0
13221,,0
13222,,0
13223,female,20
13224,female,35
13225,female,49
13226,,0
13227,female,46
13228,,0
13229,,0
13230,,0
13231,,0
13232,female,33
13233,female,43
13234,,0
13236,male,37
13237,male,44
13238,female,19
13239,male,52
13240,,0
13241,,0
13242,,0
13243,female,54
13244,,0
13245,female,34
13246,male,34
13248,male,45
13249,male,34
13250,,0
13251,male,45
13252,,0
13253,,0
13254,male,38
13255,,0
13256,male,43
13257,female,41
13258,female,23
13259,male,49
13261,female,41
13262,female,34
13263,male,58
13264,female,15
13266,male,36
13267,,0
13268,male,34
13269,,0
13271,,0
13272,,0
13273,,0
13274,female,40
13275,male,40
13276,male,31
13277,female,31
13278,male,38
13279,male,60
13280,female,41
13281,male,42
13282,female,59
13283,female,32
13284,,0
13287,,0
13288,male,41
13289,male,51
13290,female,34
13293,male,31
13295,male,30
13296,,0
13297,male,36
13298,,0
13299,,0
13300,,0
13301,male,60
13302,,0
13303,female,29
13304,male,29
13305,male,54
13306,,0
13307,female,22
13308,male,44
13309,female,28
13310,male,30
13312,female,34
13313,,0
13314,,0
13315,female,32
13317,female,9
13318,female,27
13319,,0
13320,,0
13322,male,35
13323,male,47
13324,female,20
13325,,0
13326,,0
13327,,0
13328,,0
13329,male,41
13330,male,43
13331,female,31
13332,,0
13333,female,27
13334,female,30
13335,female,58
13336,,0
13337,,0
13338,,0
13339,,0
13341,female,50
13342,,0
13343,,0
13345,,0
13346,,0
13347,female,42
13348,,0
13350,male,40
13351,male,46
13353,female,46
13354,female,37
13355,,0
13357,female,36
13358,male,37
13359,,0
13360,male,41
13361,,0
13362,,0
13363,,0
13364,,0
13365,,0
13366,,0
13367,,0
13368,,0
13369,,0
13370,,0
13371,,0
13372,female,38
13373,,0
13374,female,26
13375,male,31
13376,male,39
13377,female,41
13378,male,40
13379,male,32
13380,male,56
13381,,0
13382,female,29
13383,male,36
13384,female,40
13385,,0
13386,female,29
13387,male,48
13388,male,45
13389,male,30
13390,male,33
13391,male,54
13392,female,26
13393,male,20
13394,,0
13395,male,30
13396,,0
13397,male,37
13398,male,41
13399,female,32
13400,female,36
13401,,0
13402,,0
13403,,0
13405,,0
13406,male,48
13407,male,30
13408,,0
13409,female,21
13410,female,30
13412,female,30
13413,female,29
13414,male,52
13415,male,36
13416,female,33
13417,female,26
13418,female,29
13419,female,33
13420,female,37
13421,male,54
13422,female,25
13423,,0
13424,male,21
13425,female,26
13426,female,38
13427,male,45
13428,female,26
13429,female,33
13430,female,29
13431,male,42
13432,male,43
13433,female,42
13434,male,39
13435,female,51
13436,,0
13437,,0
13438,male,39
13439,,0
13440,,0
13441,,0
13443,male,54
13444,,0
13445,male,47
13446,female,25
13447,male,38
13448,male,31
13449,male,44
13450,male,61
13451,female,41
13452,,0
13453,,0
13454,female,32
13455,male,27
13456,male,26
13457,,0
13458,,0
13459,,0
13460,,0
13461,,0
13462,,0
13468,,0
13469,female,32
13470,,0
13471,male,31
13472,male,31
13473,male,44
13474,female,46
13475,female,22
13477,,0
13479,female,25
13480,female,27
13481,female,38
13482,,0
13483,,0
13484,male,28
13485,male,52
13486,female,35
13487,male,47
13488,female,40
13489,male,49
13490,male,31
13491,male,62
13492,female,34
13493,male,54
13494,male,57
13495,female,40
13496,female,43
13497,female,33
13498,male,33
13499,female,33
13500,female,43
13501,male,63
13502,male,38
13503,,0
13504,male,45
13506,,0
13507,male,26
13508,male,33
13509,male,34
13511,,0
13512,female,36
13513,female,30
13514,female,40
13515,male,67
13516,,0
13519,,0
13520,,0
13521,,0
13522,,0
13525,male,35
13526,,0
13527,,0
13528,female,46
13529,male,33
13530,female,23
13531,female,24
13532,female,24
13533,male,55
13534,,0
13535,,0
13537,female,19
13538,female,44
13539,female,31
13540,female,23
13541,,0
13542,male,42
13543,male,31
13544,,0
13545,male,30
13546,female,32
13547,male,27
13548,male,49
13550,male,31
13554,male,53
13555,female,38
13556,female,54
13557,,0
13558,,0
13559,male,21
13560,female,36
13561,female,33
13563,male,40
13564,male,50
13565,female,39
13566,female,36
13570,female,40
13571,,0
13572,,0
13573,,0
13574,,0
13575,female,32
13576,female,31
13577,male,30
13578,female,30
13579,male,39
13580,male,53
13581,,0
13582,,0
13583,,0
13592,male,6
13593,female,23
13594,female,17
13595,,0
13596,,0
13597,female,8
13598,male,11
13599,female,15
13600,,0
13601,,0
13602,female,7
13603,female,15
13604,female,39
13605,,0
13606,female,49
13607,male,53
13608,,0
13609,male,45
13610,male,36
13611,female,64
13613,male,18
13614,female,39
13615,,0
13616,male,35
13617,,0
13618,female,43
13619,,0
13620,female,28
13621,female,46
13622,male,30
13623,female,24
13624,male,40
13625,female,59
13626,male,49
13627,female,28
13630,male,46
13631,male,50
13632,female,23
13633,male,30
13635,,0
13636,,0
13637,female,41
13638,female,33
13639,female,22
13640,,0
13641,,0
13642,female,14
13643,male,39
13645,,0
13646,female,35
13647,female,40
13648,male,41
13649,female,37
13650,,0
13651,female,30
13652,male,55
13653,,0
13654,male,60
13655,,0
13657,male,45
13658,male,24
13659,female,21
13660,male,48
13661,,0
13662,female,19
13663,female,16
13664,,0
13665,,0
13666,female,20
13667,female,33
13668,male,33
13669,female,27
13670,male,49
13671,male,44
13672,female,38
13673,male,43
13674,female,24
13675,,0
13676,male,57
13678,male,37
13679,,0
13680,male,43
13681,,0
13682,,0
13683,,0
13684,,0
13685,,0
13686,female,33
13687,,0
13688,male,33
13690,male,45
13691,male,45
13692,,0
13693,male,36
13694,male,31
13696,female,40
13698,,0
13699,male,56
13700,,0
13702,,0
13703,,0
13704,male,34
13705,male,17
13706,,0
13707,male,30
13708,,0
13709,,0
13710,male,29
13711,,0
13712,,0
13713,male,20
13714,female,27
13715,,0
13716,male,49
13717,male,56
13718,male,40
13719,,0
13721,female,43
13722,,0
13723,,0
13724,,0
13725,,0
13726,,0
13727,,0
13728,male,40
13729,male,24
13731,male,31
13732,male,60
13733,female,22
13734,female,40
13735,male,35
13736,female,22
13737,,0
13738,male,21
13739,male,34
13740,male,32
13741,male,63
13742,male,44
13743,male,44
13744,male,52
13745,male,31
13746,male,30
13747,female,27
13748,female,37
13749,,0
13750,female,26
13751,male,33
13752,female,40
13753,male,27
13754,female,42
13755,male,33
13756,male,28
13757,,0
13758,female,35
13759,female,30
13760,male,44
13761,,0
13762,,0
13763,male,50
13764,male,36
13765,,0
13766,male,39
13767,female,41
13768,male,28
13769,male,20
13770,male,36
13771,female,31
13772,male,33
13773,male,20
13774,male,48
13775,male,44
13776,female,55
13777,male,29
13779,female,28
13780,female,29
13781,female,21
13782,female,40
13783,female,11
13784,female,35
13785,male,52
13786,,0
13787,male,56
13788,female,26
13789,male,31
13790,female,39
13791,male,45
13792,male,26
13793,female,46
13794,male,48
13795,male,39
13796,female,23
13797,female,34
13798,female,33
13799,male,29
13800,male,33
13801,male,56
13802,,0
13803,male,33
13804,female,22
13805,male,59
13807,male,40
13808,male,43
13809,male,44
13810,male,33
13811,male,41
13812,male,32
13813,,0
13814,female,27
13815,male,35
13816,male,36
13817,female,53
13818,,0
13819,,0
13820,female,26
13821,female,29
13822,,0
13824,,0
13826,male,40
13827,male,40
13830,male,24
13831,,0
13835,male,34
13836,,0
13837,male,31
13838,female,42
13839,female,42
13840,male,37
13842,female,50
13843,,0
13845,male,49
13847,male,23
13848,male,46
13849,male,43
13850,female,18
13851,male,44
13852,male,7
13853,,0
13854,male,31
13855,male,33
13856,female,25
13857,female,21
13858,male,40
13859,female,47
13860,male,49
13861,,0
13862,female,27
13863,,0
13864,male,40
13865,,0
13867,,0
13868,,0
13869,female,40
13870,male,62
13871,,0
13872,,0
13873,male,31
13874,,0
13876,male,29
13877,,0
13879,,0
13880,male,39
13881,,0
13882,male,58
13883,,0
13884,female,39
13885,male,27
13886,male,39
13888,female,34
13890,,0
13892,male,53
13893,male,40
13894,female,42
13895,female,34
13896,male,41
13897,female,25
13898,female,40
13899,female,25
13900,,0
13901,male,19
13902,,0
13903,male,23
13904,female,61
13905,male,24
13906,female,25
13907,female,19
13908,,0
13909,female,30
13910,female,20
13911,male,51
13912,male,66
13913,,0
13914,male,43
13915,female,38
13916,female,28
13917,female,27
13918,female,24
13919,male,34
13921,male,39
13922,female,29
13925,male,48
13926,,0
13927,male,42
13931,,0
13932,,0
13933,,0
13934,female,47
13935,female,42
13936,male,35
13937,female,37
13938,male,19
13939,,0
13940,male,38
13941,male,36
13942,male,43
13943,male,44
13944,,0
13945,female,34
13946,,0
13947,male,49
13948,male,30
13949,,0
13950,female,31
13951,female,34
13952,male,48
13953,male,18
13955,male,42
13956,female,33
13958,,0
13959,,0
13960,female,14
13961,female,13
13962,male,30
13963,male,36
13964,female,39
13965,female,35
13966,female,37
13967,male,41
13968,,0
13969,,0
13970,,0
13971,male,29
13972,,0
13973,,0
13974,,0
13975,male,23
13976,male,39
13977,,0
13978,male,67
13979,male,30
13980,male,71
13981,female,23
13982,male,33
13983,,0
13984,,0
13985,,0
13986,male,32
13987,female,43
13988,male,39
13989,male,38
13990,male,62
13991,male,41
13992,male,54
13993,female,22
13994,male,29
13995,,0
13996,male,34
13997,male,28
13998,female,24
13999,female,50
14000,female,27
14001,female,31
14002,,0
14003,male,24
14005,female,42
14006,male,34
14007,female,45
14008,male,30
14009,male,44
14010,female,26
14011,female,18
14012,female,40
14013,female,30
14014,,0
14015,female,28
14016,,0
14017,,0
14018,,0
14019,,0
14020,,0
14021,female,13
14022,,0
14023,female,26
14024,,0
14025,female,43
14026,,0
14027,male,52
14028,male,33
14029,female,26
14030,female,47
14031,female,38
14032,female,32
14033,female,32
14034,male,41
14035,female,20
14036,male,52
14037,male,24
14038,male,55
14039,male,35
14040,female,39
14041,male,38
14042,,0
14044,,0
14045,,0
14046,,0
14047,female,43
14048,male,38
14049,male,38
14050,,0
14051,male,41
14052,female,36
14053,female,34
14054,female,17
14055,male,58
14056,female,34
14057,female,26
14058,male,35
14059,female,31
14060,,0
14061,female,35
14062,female,41
14064,,0
14065,male,33
14067,female,21
14068,,0
14069,male,47
14070,female,30
14072,male,69
14073,female,32
14074,male,31
14075,male,16
14076,male,18
14077,male,28
14078,female,24
14079,,0
14080,male,46
14081,,0
14082,male,32
14083,male,47
14084,female,29
14085,male,53
14086,female,33
14088,male,39
14089,female,36
14090,,0
14091,female,27
14092,female,27
14093,male,69
14095,male,45
14096,,0
14097,female,34
14098,male,35
14099,male,54
14100,female,40
14101,male,38
14102,male,27
14103,female,23
14104,male,21
14105,female,16
14106,female,19
14107,,0
14108,female,32
14109,male,21
14110,,0
14111,,0
14112,female,18
14113,female,43
14114,male,33
14115,female,40
14116,,0
14117,,0
14118,male,33
14120,male,41
14121,female,18
14122,male,36
14123,female,37
14124,male,13
14125,male,44
14126,female,33
14127,female,36
14128,male,31
14129,,0
14131,,0
14132,,0
14133,female,28
14134,female,31
14135,male,33
14136,,0
14137,male,29
14139,male,33
14140,male,31
14141,,0
14142,male,30
14143,male,47
14144,male,24
14145,male,55
14146,female,32
14147,male,39
14148,female,21
14149,male,26
14150,male,27
14151,male,32
14152,female,23
14153,female,28
14154,female,34
14156,male,38
14158,male,23
14159,male,28
14160,female,43
14162,male,45
14164,male,32
14165,male,32
14166,male,28
14167,female,40
14168,female,39
14169,male,35
14170,female,25
14171,male,37
14172,female,43
14173,male,32
14174,male,27
14175,male,34
14176,male,64
14177,male,55
14178,female,22
14179,female,31
14180,male,32
14181,male,62
14182,male,47
14184,,0
14185,,0
14186,,0
14188,male,34
14189,female,33
14191,male,32
14192,female,41
14193,male,35
14194,,0
14195,male,47
14196,male,41
14198,male,18
14199,male,37
14200,female,45
14201,female,39
14202,,0
14203,,0
14204,,0
14205,female,22
14206,,0
14207,,0
14208,,0
14209,,0
14210,,0
14211,,0
14212,female,27
14213,male,46
14214,male,45
14215,female,21
14216,female,29
14217,female,30
14218,,0
14220,male,52
14222,male,27
14224,,0
14225,male,45
14226,male,36
14227,female,49
14228,male,45
14229,,0
14230,,0
14231,male,28
14232,,0
14233,,0
14234,male,55
14235,male,37
14236,male,30
14237,female,23
14238,male,33
14239,female,60
14240,female,30
14241,male,28
14242,,0
14243,male,44
14244,,0
14245,male,70
14246,male,35
14247,female,24
14248,male,38
14249,male,31
14250,male,53
14251,male,26
14252,female,32
14253,female,26
14254,,0
14255,female,33
14256,,0
14257,female,36
14258,female,50
14259,,0
14260,male,37
14261,,0
14262,male,69
14263,female,47
14264,female,42
14265,female,33
14266,male,33
14267,female,37
14268,male,24
14269,female,37
14270,,0
14271,female,41
14272,male,37
14273,male,33
14274,female,38
14275,male,40
14276,male,47
14277,,0
14279,male,61
14280,,0
14281,female,31
14282,female,46
14283,female,32
14284,male,63
14285,male,40
14286,male,35
14288,male,40
14289,,0
14290,,0
14291,,0
14292,female,38
14293,female,30
14294,,0
14295,female,50
14296,,0
14297,,0
14298,,0
14299,male,24
14300,,0
14301,male,34
14302,female,30
14303,female,25
14304,female,18
14305,,0
14306,,0
14307,female,44
14308,female,31
14310,female,25
14311,female,35
14312,female,34
14313,female,38
14314,male,37
14315,male,27
14316,female,42
14317,,0
14319,male,48
14320,male,54
14321,female,41
14322,,0
14323,male,26
14324,female,29
14325,male,31
14326,,0
14327,female,36
14328,male,20
14329,male,49
14330,,0
14331,male,40
14332,female,43
14333,male,25
14334,male,27
14335,female,28
14336,,0
14337,female,41
14338,,0
14339,female,46
14341,,0
14342,female,23
14346,male,34
14347,,0
14349,female,35
14350,,0
14352,male,23
14353,,0
14354,male,56
14355,,0
14356,male,56
14357,female,44
14358,male,58
14359,male,18
14360,male,56
14361,male,39
14362,female,32
14363,male,37
14364,female,36
14365,male,48
14366,female,34
14367,male,56
14368,female,20
14369,male,41
14370,female,23
14371,male,48
14372,,0
14373,,0
14374,,0
14375,male,41
14376,female,21
14377,,0
14378,male,31
14379,,0
14380,male,36
14381,,0
14383,,0
14384,male,26
14385,male,31
14386,male,26
14387,male,36
14388,male,46
14389,female,33
14390,male,62
14391,,0
14393,female,27
14394,male,30
14395,,0
14396,,0
14397,,0
14398,female,26
14399,male,31
14400,,0
14401,male,39
14402,male,36
14403,female,25
14404,,0
14405,female,26
14406,female,11
14408,male,11
14410,male,15
14411,female,20
14412,female,14
14413,male,36
14414,female,21
14415,female,20
14416,male,10
14417,male,22
14419,,0
14420,female,25
14421,male,22
14422,male,23
14423,female,20
14424,male,11
14425,female,26
14426,,0
14427,,0
14428,female,20
14429,,0
14430,,0
14431,female,26
14432,,0
14433,,0
14434,male,35
14435,female,20
14436,male,28
14437,female,21
14438,male,38
14440,,0
14441,female,32
14442,,0
14443,female,24
14444,female,25
14445,,0
14446,female,50
14447,male,33
14448,male,45
14449,male,59
14450,male,51
14451,female,44
14452,female,36
14453,male,30
14454,male,61
14455,male,33
14456,female,31
14457,female,20
14458,male,33
14459,female,38
14460,male,27
14461,male,31
14462,female,39
14463,male,34
14464,male,39
14465,male,50
14466,female,39
14467,male,26
14468,male,26
14469,,0
14470,male,24
14473,female,33
14479,male,47
14483,,0
14487,male,32
14488,,0
14489,male,23
14490,female,18
14492,male,50
14494,,0
14495,male,56
14496,female,34
14497,male,47
14498,,0
14499,male,52
14500,,0
14501,female,29
14502,female,31
14503,male,33
14504,female,34
