id,est_gender,est_age
2455,male,30
2456,male,55
2457,female,27
2458,male,35
2459,male,32
2460,male,51
2461,male,33
2462,female,25
2463,female,40
2464,male,47
2465,female,32
2466,female,30
2467,female,31
2468,female,38
2469,female,46
2470,male,45
2471,female,21
2472,male,46
2473,male,60
2474,male,33
2475,male,33
2476,male,54
2477,male,36
2478,male,30
2479,female,52
2480,female,47
2481,female,29
2482,male,37
2483,female,30
2484,male,49
2485,male,54
2486,female,27
2487,male,32
2488,female,33
2489,male,38
2490,male,34
2491,female,39
2492,female,35
2493,female,44
2494,female,43
2495,male,44
2496,male,34
2497,male,49
2498,female,25
2499,female,34
2500,male,31
2501,male,24
2502,male,36
2504,female,32
2505,male,41
2506,female,32
2507,male,29
2508,female,46
2510,male,39
2511,female,31
2512,male,33
2513,male,34
2514,female,50
2515,female,38
2516,male,71
2517,male,42
2518,male,35
2519,male,36
2520,female,33
2521,female,38
2522,male,37
2523,male,45
2524,female,32
2525,male,32
2526,female,32
2527,male,39
2528,male,34
2529,male,30
2530,male,65
2531,male,37
2532,male,32
2533,male,30
2534,female,42
2535,female,37
2536,male,32
2537,female,26
2538,male,30
2539,male,33
2540,female,30
2541,female,27
2543,male,33
2544,male,52
2545,male,35
2546,male,32
2547,female,31
2548,male,34
2549,male,55
2550,male,55
2551,female,24
2552,male,60
2553,male,51
2554,female,31
2555,male,52
2556,male,33
2557,male,37
2558,female,51
2559,female,27
2560,female,44
2561,male,39
2562,female,33
2563,male,45
2565,male,44
2566,female,38
2567,female,43
2568,male,38
2569,female,31
2570,male,33
2571,female,27
2572,male,39
2573,male,63
2574,female,36
2575,male,37
2576,male,41
2577,male,25
2578,female,32
2579,male,32
2580,female,33
2581,male,32
2582,female,42
2583,male,40
2584,female,37
2585,male,33
2586,female,29
2587,male,44
2588,male,32
2589,female,23
2590,female,47
2591,male,45
2592,male,41
2593,female,44
2594,male,40
2595,male,39
2596,female,38
2597,female,22
2598,male,50
2599,male,28
2600,female,32
2601,male,43
2602,male,32
2603,female,37
2604,female,34
2605,male,33
2606,female,32
2607,male,46
2608,female,49
2609,male,37
2610,male,38
2611,,0
2612,female,40
2614,male,36
2615,male,33
2616,female,26
2617,female,27
2618,male,49
2619,male,40
2620,male,43
2621,female,43
2622,female,28
2623,female,24
2624,male,42
2625,male,49
2626,female,31
2627,female,34
2628,female,54
2629,female,43
2630,male,38
2631,male,46
2632,male,59
2633,male,67
2634,female,37
2635,male,30
2636,male,34
2637,female,35
2638,male,27
2639,female,31
2641,female,49
2642,female,38
2643,female,36
2644,male,34
2645,male,68
2646,female,27
2647,female,33
2648,female,26
2649,female,26
2650,female,38
2651,male,46
2652,male,39
2653,female,25
2654,male,32
2655,male,47
2656,female,18
2657,,0
2658,female,32
2659,male,32
2660,male,32
2661,female,42
2662,female,16
2663,male,52
2664,male,67
2665,female,33
2666,female,35
2667,female,28
2668,male,41
2669,male,37
2670,female,44
2671,male,48
2672,female,24
2673,female,39
2674,male,46
2675,male,28
2677,female,46
2678,female,33
2679,male,37
2680,male,38
2681,female,62
2682,,0
2683,female,32
2685,female,31
2686,female,39
2687,female,29
2688,female,41
2689,male,60
2690,male,45
2691,female,36
2692,female,36
2693,male,49
2694,female,41
2695,male,34
2696,male,36
2697,male,51
2698,female,53
2700,female,28
2701,female,30
2702,female,24
2703,female,31
2704,female,39
2705,female,28
2706,female,48
2707,female,33
2708,female,45
2709,male,30
2711,male,33
2712,female,48
2713,male,40
2714,male,40
2716,female,35
2718,female,27
2719,male,15
2720,female,37
2721,male,50
2722,female,25
2723,female,27
2724,female,41
2725,male,39
2726,male,56
2727,female,45
2728,male,41
2729,male,37
2730,male,53
2731,female,43
2732,female,26
2733,female,29
2734,male,47
2735,male,49
2736,female,32
2737,female,31
2738,male,30
2739,male,33
2740,female,42
2741,male,30
2742,female,47
2743,male,49
2744,male,70
2745,,0
2746,,0
2747,,0
2748,,0
2749,,0
2750,,0
2751,male,46
2752,,0
2753,,0
2754,,0
2755,female,29
2756,,0
2757,,0
2758,,0
2759,,0
2760,,0
2761,,0
2762,,0
2763,,0
2764,,0
2765,,0
2766,,0
2767,,0
2768,,0
2769,female,58
2770,female,27
2771,female,37
2772,female,31
2774,male,40
2775,male,27
2776,female,49
2777,,0
2778,female,33
2779,male,62
2780,male,42
2781,male,51
2782,female,34
2783,female,47
2784,male,46
2785,male,32
2786,female,20
2787,male,47
2788,female,29
2789,male,37
2790,,0
2791,male,41
2792,,0
2793,female,48
2794,male,27
2795,female,30
2796,male,52
2797,male,54
2798,male,32
2799,male,34
2800,female,53
2801,female,50
2802,male,32
2803,female,27
2804,male,36
2805,male,38
2806,male,54
2807,female,30
2808,female,33
2809,female,39
2810,female,29
2811,male,61
2812,male,32
2813,male,58
2814,female,43
2815,male,30
2816,female,34
2817,male,36
2818,female,28
2819,male,35
2820,female,33
2821,male,40
2822,female,36
2823,female,34
2824,male,32
2825,male,55
2826,male,33
2827,female,33
2828,female,49
2829,male,32
2830,female,47
2831,male,44
2833,female,33
2834,female,33
2835,male,43
2836,male,49
2837,male,33
2838,male,31
2839,male,62
2840,male,47
2841,male,46
2842,female,42
2843,female,52
2844,female,27
2845,female,36
2846,male,54
2847,female,28
2848,female,31
2849,male,56
2850,female,50
2851,male,23
2852,female,39
2853,male,32
2854,male,35
2855,male,33
2856,female,29
2857,female,24
2858,male,48
2859,male,56
2860,male,39
2861,female,28
2862,female,34
2863,male,30
2864,male,52
2865,male,35
2866,female,42
2867,male,51
2868,female,53
2869,male,39
2870,female,41
2871,male,31
2872,female,27
2873,female,21
2874,male,28
2875,male,34
2876,female,43
2877,male,43
2878,female,36
2879,male,35
2880,female,24
2881,male,48
2882,female,30
2883,female,40
2884,female,30
2885,male,37
2886,female,45
2887,male,31
2889,female,36
2890,female,32
2891,female,25
2892,male,31
2893,male,26
2894,female,42
2895,male,37
2896,female,31
2898,female,28
2901,male,40
2922,female,25
2980,male,47
3012,female,44
3013,male,34
3043,male,55
3044,female,45
3066,male,41
3072,male,44
3114,male,70
3136,female,36
3175,male,48
3216,female,16
3231,female,29
3257,female,26
3266,female,51
3269,female,37
3328,female,36
3331,female,34
3342,male,37
3362,male,45
3363,male,30
3364,male,39
3365,female,32
3366,male,30
3367,female,47
3369,female,29
3370,male,30
3381,female,29
3473,female,38
3565,female,40
3573,male,41
3574,male,36
3579,male,40
3581,male,36
3583,female,28
3585,female,36
3587,female,30
3590,male,23
3591,female,59
3592,female,32
3593,male,53
3594,male,32
3595,female,29
3596,,0
3606,male,32
3612,female,41
3613,female,23
3614,female,24
3615,male,58
3616,male,41
3617,female,24
3618,male,29
3620,male,65
3621,male,29
3623,male,43
3625,female,26
3631,female,38
3632,female,38
3633,male,35
3642,female,41
3655,,0
3671,female,25
3678,,0
3680,female,35
3686,male,32
3688,,0
3693,male,49
3694,male,33
3724,,0
3749,female,47
3753,male,36
3759,female,48
3769,female,44
3800,female,31
3828,male,35
3846,,0
3847,female,38
3891,male,37
3959,female,48
4021,male,35
4025,female,30
4026,female,30
4027,male,46
4030,female,51
4062,female,27
4085,female,34
4193,female,32
4216,female,71
4221,male,56
4226,male,47
4227,female,37
4231,female,33
4241,male,36
4264,,0
4298,,0
4366,female,39
4368,male,32
4385,male,37
4387,male,37
4389,female,33
4463,male,45
4490,female,70
4539,male,52
4547,female,31
4550,female,44
4555,male,30
4560,male,42
4565,male,38
4580,female,37
4597,,0
4617,female,28
4646,female,35
4665,,0
4669,male,46
4703,male,66
4704,male,27
4733,female,31
4736,female,39
4746,male,42
4755,male,31
4815,male,27
4848,female,31
4854,male,40
4856,female,38
4873,female,25
4891,male,50
4916,male,42
4932,female,40
4933,male,35
4958,male,53
5018,male,21
5019,female,39
5020,male,63
5024,female,40
5072,female,37
5075,male,61
5116,female,23
5162,female,25
5174,female,59
5175,male,55
5176,male,37
5179,female,36
5180,male,37
5182,male,56
5185,female,41
5214,female,29
5237,female,30
5265,male,36
5303,female,47
5304,male,31
5306,male,63
5311,male,28
5340,female,60
5351,male,45
5381,male,49
5399,,0
5451,male,28
5458,female,29
5480,female,20
5481,male,40
5498,male,34
5573,male,36
5576,female,46
5601,male,42
5604,female,16
5655,female,20
5664,male,32
5682,male,41
5730,,0
5738,female,36
5768,female,36
5918,male,42
5919,male,35
5920,female,28
5990,female,22
5997,male,38
6029,male,36
6037,female,26
6039,female,45
6044,female,33
6045,male,37
6050,female,58
6054,male,29
6060,male,46
6074,male,47
6084,female,41
6215,male,32
6223,female,38
6234,female,28
6235,male,32
6236,male,31
6237,male,32
6258,male,41
6286,male,33
6287,male,59
6288,female,40
6297,male,23
6298,female,31
6299,female,37
6303,male,29
6304,female,31
6319,,0
6322,male,34
6339,female,48
6344,female,36
6378,female,26
6379,male,28
6396,male,50
6440,male,70
6455,male,36
6461,female,30
6472,,0
6477,female,32
6493,female,49
6496,male,27
6511,,0
6544,female,39
6553,female,33
6588,female,56
6594,male,29
6598,male,38
6602,female,43
6607,,0
6613,,0
6614,,0
6615,male,60
6619,male,31
6621,female,27
6622,male,33
6623,female,36
6634,male,32
6637,male,56
6639,female,39
6668,female,35
6669,male,39
6671,male,37
6672,male,36
6718,female,29
6746,male,18
6822,female,39
6824,female,50
6843,,0
6849,female,38
6852,,0
6857,,0
6887,female,44
6889,male,37
6909,male,58
6914,female,57
6931,female,43
6932,female,38
6933,female,31
6934,female,40
6942,male,52
7060,male,42
7094,male,54
7108,female,33
7110,female,23
7111,male,35
7112,male,62
7120,male,58
7121,male,34
7125,female,33
7126,male,55
7127,female,15
7128,female,31
7129,female,27
7130,male,33
7230,,0
7309,male,51
7321,female,42
7340,female,37
7355,female,40
7366,male,25
7394,female,36
7395,female,48
7399,male,42
7419,male,19
7434,male,44
7478,female,43
7539,male,29
7569,male,35
7592,female,40
7607,male,47
7623,male,34
7654,male,31
7671,male,43
7692,male,39
7693,male,36
7705,female,38
7718,male,34
7730,male,37
7741,female,44
7779,,0
7810,,0
7825,female,30
7846,female,26
7925,male,32
7972,,0
7978,,0
7983,female,28
7985,male,26
7988,male,56
8020,male,32
8024,male,29
8038,,0
8075,female,25
8082,female,39
8117,female,34
8119,female,43
8126,female,28
8127,female,58
8128,male,29
8129,female,29
8136,male,33
8137,female,33
8170,male,27
8181,female,40
8225,female,45
8226,female,29
8227,female,31
8229,female,41
8298,male,38
8344,male,51
8365,male,48
8398,female,25
8411,male,26
8412,male,37
8413,male,36
8414,male,52
8415,,0
8416,female,38
8417,male,32
8418,female,35
8419,female,48
8420,male,63
8421,male,26
8422,male,34
8423,female,31
8443,,0
8529,male,34
8530,male,33
8559,female,33
8560,male,28
8577,male,55
8580,male,43
8588,male,21
8589,male,32
8600,male,53
8601,male,36
8602,female,38
8603,female,37
8604,male,44
8605,male,34
8606,female,31
8731,male,60
8779,male,52
8780,female,24
8786,male,33
8787,male,59
8788,male,51
8799,male,52
8866,female,47
8907,female,40
8947,female,28
9033,male,35
9048,male,48
9067,male,46
9070,female,36
9079,male,69
9125,female,41
9126,female,32
9131,male,45
9183,male,34
9185,female,45
9214,male,45
9219,female,41
9240,female,52
9250,male,55
9272,male,30
9278,male,33
9295,male,32
9296,female,32
9319,,0
9326,female,31
9336,,0
9403,female,45
9463,female,35
9464,male,56
9473,female,25
9476,male,15
9477,male,40
9516,,0
9524,male,49
9587,male,54
9636,female,28
9687,male,32
9781,male,37
9807,female,27
9848,male,36
9862,female,32
9877,,0
9910,male,46
9930,female,31
9951,male,32
9982,male,31
9983,female,30
9984,female,32
9985,,0
9986,male,34
9987,male,44
9988,male,41
9989,male,28
9999,male,34
10008,male,51
10143,female,31
10150,female,33
10156,male,60
10173,male,40
10177,female,25
10190,female,31
10193,male,25
10227,female,30
10266,male,38
10274,female,31
10289,female,42
10306,male,60
10337,male,33
10358,female,30
10360,female,31
10361,male,34
10362,female,39
10376,male,40
10378,male,31
10384,female,31
10413,female,38
10451,male,58
10511,male,42
10550,male,27
10663,male,34
10664,,0
10666,male,46
10669,,0
10681,,0
10711,,0
10727,female,34
10742,male,36
10750,male,33
10797,female,49
10802,male,20
10807,male,34
10835,female,33
10870,,0
10917,male,31
10927,female,34
10929,female,40
10930,male,37
10975,male,27
11007,male,50
11008,male,18
11045,,0
11087,female,36
11089,male,38
11111,male,39
11112,female,27
11119,male,34
11126,female,34
11127,male,22
11137,male,30
11139,male,35
11151,,0
11157,,0
11199,female,38
11226,male,32
11327,male,49
11337,female,28
11363,male,37
11378,male,31
11423,female,23
11426,female,29
11432,male,57
11486,female,37
11508,male,31
11520,female,55
11571,female,30
11573,male,44
11684,male,41
11685,female,42
11720,male,29
11869,male,34
11871,female,42
11976,male,30
11997,female,27
12010,female,25
12021,,0
12058,,0
12060,female,37
12066,female,30
12072,male,39
12090,male,36
12116,male,42
12176,female,36
12202,female,26
12203,female,18
12213,male,48
12243,,0
12301,female,34
12302,male,33
12303,male,60
12317,,0
12346,male,49
12347,female,37
12348,female,21
12349,male,41
12350,female,39
12351,male,46
12352,male,54
12353,female,35
12354,female,32
12355,male,35
12356,male,35
12370,male,47
12374,female,26
12385,male,33
12408,male,39
12409,female,50
12457,male,37
12459,female,23
12498,male,27
12499,male,35
12501,male,45
12519,female,46
12537,female,55
12556,male,50
12563,male,32
12566,female,35
12571,male,31
12593,female,34
12600,female,28
12601,female,20
12609,female,32
12642,male,40
12647,female,46
12648,male,43
12649,female,28
12650,male,29
12653,male,48
12657,male,37
12658,,0
12659,male,32
12685,female,33
12725,,0
12727,female,28
12728,male,49
12729,female,38
12730,female,60
12745,male,31
12746,male,49
12748,male,35
12762,female,31
12799,male,58
12800,female,30
12803,,0
12829,female,29
12846,female,41
12848,male,46
12882,female,27
12891,male,33
12904,male,31
12908,female,38
12973,female,25
12983,female,46
13000,male,37
13009,male,35
13010,,0
13011,female,45
13012,male,34
13013,female,34
13022,female,29
13029,female,51
13035,male,26
13052,male,30
13054,female,25
13055,male,35
13062,female,26
13063,male,36
13179,female,23
13181,,0
13195,female,46
13211,female,24
13217,female,28
13235,female,42
13247,male,41
13285,female,24
13316,male,49
13340,male,48
13344,male,65
13464,female,30
13465,female,27
13476,male,45
13478,male,35
13510,,0
13517,female,46
13518,female,34
13523,male,36
13524,male,41
13549,female,45
13567,,0
13568,female,54
13584,female,27
13585,female,39
13586,male,36
13587,,0
13588,female,32
13589,male,49
13591,female,28
13612,female,33
13629,male,41
13689,male,38
13720,male,51
13778,male,51
13806,female,19
13823,,0
13828,female,20
13829,male,35
13832,,0
13833,male,24
13834,female,23
13841,,0
13866,female,33
13875,female,25
13878,male,34
13887,male,58
13889,female,23
13891,female,28
13923,male,33
13924,male,43
13928,male,44
14087,,0
14155,male,35
14157,female,31
14161,,0
14163,male,35
14219,male,32
14318,female,42
14382,,0
14392,male,37
14409,female,11
14439,male,47
14471,female,43
14484,female,47
14485,female,37
14486,male,48
14491,female,26
14563,male,42
14608,female,47
14610,male,31
14613,male,29
14614,female,40
14615,female,40
14622,male,35
14778,male,46
14862,female,23
14919,,0
14960,male,36
14992,male,25
15072,female,29
15112,female,28
15131,,0
15134,male,42
15149,female,30
15189,male,66
15214,male,28
15242,male,23
15246,male,28
15252,female,26
15274,male,61
15275,female,38
15284,,0
15289,female,25
15290,male,64
15398,female,47
15420,female,23
15452,female,32
15462,female,40
15471,female,46
15475,female,28
15518,female,32
15531,male,33
15536,female,18
15537,female,40
15553,female,41
15555,female,61
15623,,0
15640,female,36
15693,male,46
15694,female,27
15702,male,35
15703,male,37
15707,male,59
15709,male,37
15716,male,33
15718,female,32
15722,female,39
15733,male,15
15780,,0
15806,,0
15813,female,30
15862,male,48
15863,male,47
15887,male,27
15935,male,27
15959,male,34
15982,male,47
16014,female,21
16056,female,35
16072,female,47
16081,male,44
16083,male,32
16084,male,55
16085,male,44
16123,male,34
16128,female,36
16133,male,33
16159,male,32
16164,male,35
16165,male,35
16266,female,68
16294,female,31
16306,,0
16308,male,28
16348,,0
16557,female,34
16616,female,25
16777,male,53
16779,female,35
16782,male,33
16855,male,48
16889,male,34
16913,male,54
16953,male,36
16954,male,33
16957,male,51
16960,male,37
16963,male,64
16966,female,25
16968,male,36
16969,female,30
16970,female,38
16971,male,67
16972,female,31
16975,female,36
16977,,0
16981,male,37
16985,female,39
16987,male,33
16989,female,31
17005,,0
17023,female,26
17110,female,33
17141,male,24
17159,male,30
17176,female,33
17222,,0
17230,male,28
17237,female,31
17238,male,46
17239,female,31
17240,female,33
17275,male,53
17375,female,31
17376,male,35
17377,female,49
17378,male,47
17379,female,20
17380,male,30
17381,male,41
17382,male,38
17383,,0
17384,male,44
17493,female,38
17516,female,39
17521,male,39
17522,,0
17540,male,43
17603,female,39
17631,,0
17697,male,34
17698,male,34
17699,male,34
17701,female,35
17711,male,35
17712,male,34
17713,male,34
17733,male,36
17781,female,38
17845,male,38
17846,male,47
17848,,0
17849,,0
17850,male,37
17851,male,44
17852,male,57
17909,female,43
17922,male,58
17923,,0
17957,female,28
17994,,0
17999,female,30
18058,female,59
18094,male,32
18189,,0
18190,female,43
18219,female,31
18240,,0
18243,female,33
18344,female,34
18349,,0
18394,male,33
18469,male,33
18512,,0
18514,,0
18517,male,50
18559,male,34
18592,male,54
18624,male,40
18635,male,38
18818,,0
18861,male,54
18865,female,34
18866,female,35
18925,female,40
18928,female,44
19046,male,28
19047,,0
19049,male,31
19089,female,49
19140,female,36
19172,,0
19173,,0
19174,,0
19175,male,37
19176,female,31
19222,,0
19266,male,35
19302,female,37
19303,male,27
19320,female,44
19322,male,41
19330,male,52
19344,female,50
19345,female,46
19346,male,42
19347,female,25
19387,male,44
19413,male,41
19460,,0
19461,male,33
19478,female,49
19528,male,37
19532,male,52
19534,male,38
19535,male,31
19542,male,42
19596,male,38
19646,female,36
19650,male,63
19652,male,39
19654,,0
19684,female,36
19693,female,43
19714,female,29
19727,female,32
19740,male,42
19756,female,45
19773,male,39
19829,,0
19830,,0
19831,female,26
19849,male,38
19851,female,29
19883,female,44
19927,female,40
19953,male,37
19992,male,37
19995,female,28
20008,male,34
20044,,0
20082,female,35
20083,female,30
20084,female,35
20085,male,38
20086,,0
20087,male,31
20088,female,29
20089,male,44
20101,male,49
20172,female,37
20173,female,34
20197,male,47
20259,male,69
20268,female,30
20269,male,52
20296,male,42
20297,female,33
20310,male,23
20317,,0
20319,,0
20324,,0
20365,male,33
20368,male,50
20390,female,37
20414,female,40
20447,male,38
20475,female,57
20519,female,35
20539,,0
20547,female,48
20550,male,61
20554,female,32
20561,,0
20633,,0
20692,male,45
20708,,0
20711,,0
20721,,0
20753,female,26
20757,female,32
20779,female,51
20783,female,24
20787,male,51
20823,male,47
20867,male,36
20877,,0
20919,female,35
20960,female,47
20973,,0
20974,female,28
20975,male,39
21017,female,50
21018,female,43
21033,female,25
21039,female,25
21055,,0
21117,male,26
21119,female,29
21146,male,51
21148,male,44
21150,male,37
21177,,0
21191,,0
21215,female,25
21230,male,49
21240,female,40
21241,female,27
21242,male,57
21243,female,39
21245,male,41
21246,female,41
21247,female,27
21248,male,55
21249,male,25
21250,,0
21251,female,29
21252,female,45
21253,male,42
21254,female,19
21255,male,30
21256,male,39
21257,female,36
21259,female,50
21307,female,30
21315,male,35
21335,male,36
21338,male,39
21374,female,23
21443,female,40
21525,female,31
21584,male,48
21622,,0
21645,female,26
21646,female,26
21650,,0
21655,female,17
21656,male,24
21662,female,25
21700,,0
21701,,0
21720,male,45
21752,female,41
21753,female,28
21768,female,31
21789,female,29
21802,female,42
21803,female,43
21804,male,26
21894,,0
21895,,0
21896,,0
21900,,0
21913,female,28
21932,,0
21972,female,28
21976,female,25
21977,,0
21996,,0
22056,,0
22184,female,24
22218,male,50
22320,male,24
22391,female,29
22416,male,59
22509,,0
22510,female,27
22511,female,40
22513,male,58
22514,female,42
22550,male,47
22628,male,45
22701,female,31
22703,female,27
22704,female,30
22738,male,63
22739,male,55
22740,male,34
22752,male,46
22799,male,34
22817,female,36
22855,,0
22919,male,40
22947,female,48
22953,male,36
22955,female,32
22956,female,24
22958,female,25
22960,male,62
22962,female,42
22964,male,48
22965,female,21
22966,female,29
22967,male,30
22968,female,35
22969,male,41
22979,female,30
22982,male,35
22983,male,57
22992,female,22
23006,female,40
23012,male,34
23058,male,54
23087,male,38
23088,female,34
23089,male,30
23098,,0
23099,male,35
23104,female,42
23117,,0
23118,,0
23129,female,25
23139,male,34
23145,,0
23164,female,30
23174,female,42
23187,female,48
23234,male,38
23246,male,61
23247,male,41
23248,,0
23294,male,31
23356,,0
23413,,0
23415,female,39
23416,,0
23418,,0
23420,,0
23421,female,30
23422,,0
23423,,0
23466,male,33
23479,,0
23480,,0
23483,,0
23511,female,34
23512,male,41
23513,female,34
23515,female,42
23561,male,41
23583,female,29
23620,male,47
23658,female,23
23683,male,30
23684,male,34
23713,female,37
23714,male,54
23716,male,54
23722,,0
23723,,0
23724,,0
23727,,0
23734,,0
23735,,0
23736,female,49
23738,,0
23740,,0
23751,,0
23758,,0
23762,,0
23770,,0
23772,,0
23773,,0
23777,,0
23780,,0
23783,,0
23785,,0
23786,,0
23788,,0
23789,,0
23791,male,58
23794,,0
23799,,0
23801,,0
23806,female,46
23807,,0
23811,,0
23813,,0
23818,,0
23827,,0
23837,,0
23841,,0
23843,,0
23844,,0
23845,,0
23847,,0
23850,male,18
23862,,0
23863,,0
23864,,0
23865,,0
23877,,0
23878,,0
23879,,0
23880,,0
23886,,0
23887,,0
23889,,0
23891,,0
23894,,0
23895,,0
23896,,0
23903,,0
23912,,0
23913,,0
23915,,0
23916,,0
23917,,0
23918,,0
23919,female,23
23920,,0
23921,,0
23923,,0
23927,,0
23928,,0
23929,,0
23930,,0
23931,,0
23933,,0
23936,,0
23938,male,37
23942,,0
23955,,0
23956,,0
23958,female,41
23965,,0
23968,,0
23971,,0
23972,,0
23973,,0
23976,female,32
23977,,0
23979,male,37
23980,,0
23981,,0
23986,,0
23998,,0
24003,,0
24006,,0
24012,,0
24016,,0
24017,,0
24019,,0
24020,,0
24021,,0
24024,,0
24026,,0
24033,,0
24035,,0
24036,,0
24041,,0
24044,,0
24045,male,40
24048,,0
24049,,0
24053,,0
24060,,0
24063,male,36
24064,,0
24067,,0
24069,,0
24072,,0
24076,,0
24078,,0
24091,female,50
24092,,0
24095,,0
24105,,0
24106,,0
24109,,0
24111,,0
24113,,0
24119,,0
24126,,0
24131,,0
24133,,0
24136,,0
24138,,0
24140,,0
24147,,0
24152,,0
24156,,0
24158,,0
24166,,0
24167,,0
24168,,0
24171,,0
24178,,0
24180,,0
24183,,0
24185,male,22
24190,,0
24196,,0
24199,,0
24204,,0
24205,female,5
24208,,0
24209,,0
24219,,0
24220,,0
24227,,0
24230,,0
24232,,0
24238,,0
24240,,0
24246,,0
24249,,0
24254,,0
24255,,0
24257,,0
24260,,0
24261,,0
24262,,0
24266,,0
24268,,0
24271,,0
24273,,0
24275,,0
24278,,0
24281,,0
24283,,0
24284,,0
24286,,0
24293,,0
24295,,0
24298,,0
24301,,0
24303,,0
24306,,0
24308,,0
24316,,0
24317,,0
24321,,0
24322,,0
24323,,0
24324,,0
24328,,0
24330,,0
24331,,0
24339,,0
24340,,0
24343,,0
24347,,0
24350,male,25
24351,,0
24354,female,32
24356,,0
24357,,0
24360,,0
24361,,0
24363,,0
24368,,0
24370,,0
24379,,0
24382,,0
24387,,0
24388,,0
24392,,0
24393,,0
24396,,0
24399,,0
24402,,0
24405,,0
24414,,0
24416,,0
24424,,0
24428,,0
24432,,0
24435,,0
24436,,0
24443,,0
24445,,0
24447,,0
24453,,0
24455,,0
24457,,0
24458,,0
24462,,0
24463,,0
24465,,0
24466,,0
24468,,0
24471,,0
24472,,0
24474,,0
24480,,0
24481,,0
24482,,0
24483,,0
24485,,0
24486,,0
24488,,0
24490,female,27
24491,,0
24492,,0
24504,female,32
24505,,0
24509,female,38
24513,,0
24542,,0
24556,,0
24558,,0
24587,,0
24603,,0
24665,male,31
24689,male,46
24724,,0
24725,female,39
24727,male,65
24774,male,28
24838,female,29
24865,male,41
24866,male,36
24873,male,43
24875,male,42
24893,male,34
24912,female,22
24920,male,40
24922,male,46
24960,female,25
25018,male,35
25029,female,25
25054,female,34
25056,male,61
25057,,0
25085,female,34
25090,,0
25103,,0
25132,,0
25133,,0
25134,,0
25218,male,54
25241,male,40
25245,female,37
25335,male,37
25339,,0
25340,,0
25368,female,44
25409,female,36
25416,female,39
25432,male,63
25571,,0
25572,female,40
25595,female,35
25601,male,48
25671,male,31
25689,female,45
25727,female,39
25748,,0
25751,,0
25821,male,30
25874,,0
25935,female,37
26072,male,56
26073,female,34
26074,male,33
26075,,0
26076,female,33
26114,male,50
26119,female,36
26236,male,36
26257,male,32
26262,male,30
26263,,0
26264,female,59
26265,male,39
26266,,0
26279,,0
26282,female,32
26284,male,54
26291,female,33
26333,male,30
26481,male,46
26543,female,38
26570,female,27
26635,male,36
26676,,0
26705,male,56
26707,male,51
26708,male,61
26711,female,38
26715,male,40
26727,female,42
26779,female,40
26913,male,34
26915,female,40
26916,,0
26918,male,43
26921,female,35
26922,male,38
26926,male,34
26928,male,45
26931,male,50
26946,male,44
26947,male,35
26949,male,38
26950,male,37
26952,female,25
26955,male,27
26958,male,36
26960,male,46
26981,male,40
26996,female,31
26997,,0
27068,male,40
27105,male,35
27138,female,30
27155,male,32
27173,male,36
27219,female,32
27221,,0
27236,male,36
27252,male,30
27254,male,31
27303,male,55
27318,female,36
27349,female,32
27375,,0
27383,female,31
27438,female,49
27446,female,46
27447,female,50
27449,male,65
27574,male,40
27583,male,47
27587,male,55
27608,female,28
27613,female,37
27622,male,36
27632,,0
27657,,0
27674,,0
27677,male,26
27692,female,32
27696,,0
27707,,0
27715,male,50
27750,female,35
27757,female,25
27773,female,19
27780,male,56
27790,,0
27793,male,43
27838,female,38
27842,male,61
27846,female,40
27848,male,40
27903,,0
27951,male,71
27952,female,28
28016,female,36
28017,male,43
28050,female,43
28052,male,30
28070,,0
28104,,0
28136,female,32
28143,female,44
28164,female,28
28172,,0
28209,male,39
28213,female,22
28219,male,37
28236,male,54
28237,female,45
28312,male,44
28318,male,34
28346,male,41
28414,,0
28418,,0
28424,male,47
28425,male,56
28426,female,41
28427,,0
28428,female,40
28429,male,39
28438,female,33
28458,male,46
28463,female,27
28473,female,19
28475,male,28
28477,female,35
28487,male,56
28488,male,31
28489,male,31
28491,,0
28518,male,37
28519,,0
28521,male,29
28522,female,32
28542,,0
28544,,0
28667,female,36
28788,female,26
28813,female,40
28823,male,34
28846,male,33
28863,,0
28950,female,47
28953,female,24
28977,male,38
28989,male,57
29003,male,34
29009,male,30
29063,female,35
29064,female,51
29117,male,34
29118,female,39
29119,male,40
29121,female,45
29123,female,43
29159,,0
29160,,0
29185,female,41
29208,male,72
29234,male,70
29239,male,30
29263,female,42
29265,female,34
29266,male,49
29382,female,25
29384,female,47
29391,female,24
29411,,0
29413,male,30
29414,male,43
29447,female,31
29459,,0
29504,male,32
29519,female,36
29521,female,26
29523,female,43
29586,male,47
29587,female,26
29601,male,42
29659,female,27
29665,female,38
29668,,0
29674,female,46
29676,male,49
29678,female,44
29688,female,28
29689,male,61
29746,female,34
29759,male,38
29769,,0
29775,female,46
29779,female,32
29786,female,37
29940,male,26
29949,female,47
29968,female,39
29981,female,24
29982,male,52
29983,male,58
29984,female,24
29997,female,29
29998,male,27
30003,female,44
30020,,0
30108,female,36
30161,female,27
30180,,0
30204,,0
30207,,0
30217,male,53
30242,female,66
30243,male,47
30244,female,47
30295,male,35
30296,female,30
30297,male,40
30299,male,40
30300,female,27
30301,female,46
30303,,0
30323,,0
30408,female,36
30409,male,56
30410,male,40
30499,,0
30507,,0
30515,female,33
30527,female,53
30538,female,28
30540,female,37
30615,male,55
